index,enmo__sum_values,enmo__median,enmo__mean,enmo__length,enmo__standard_deviation,enmo__variance,enmo__root_mean_square,enmo__maximum,enmo__absolute_maximum,enmo__minimum,light__sum_values,light__median,light__mean,light__length,light__standard_deviation,light__variance,light__root_mean_square,light__maximum,light__absolute_maximum,light__minimum,hour__sum_values,hour__median,hour__mean,hour__length,hour__standard_deviation,hour__variance,hour__root_mean_square,hour__maximum,hour__absolute_maximum,hour__minimum,weekday__sum_values,weekday__median,weekday__mean,weekday__length,weekday__standard_deviation,weekday__variance,weekday__root_mean_square,weekday__maximum,weekday__absolute_maximum,weekday__minimum,relative_date_PCIAT__sum_values,relative_date_PCIAT__median,relative_date_PCIAT__mean,relative_date_PCIAT__length,relative_date_PCIAT__standard_deviation,relative_date_PCIAT__variance,relative_date_PCIAT__root_mean_square,relative_date_PCIAT__maximum,relative_date_PCIAT__absolute_maximum,relative_date_PCIAT__minimum,kid_id,peak_movement_hour,peak_light_hour,avg_movement_day,avg_movement_night
52,19798.55078,0.02588573471,0.06792888045,291460,0.1465735137,0.02148379572,0.161549136,4.236016273,4.236016273,0,10684636,5.516892433,36.65901184,291460,173.6689606,30160.91016,177.4959106,2651,2651,0,1149577,4,3.944201606,291460,1.996388655,3.985567662,4.420666688,7,7,1,12255887,42,42.04998016,291460,8.219511032,67.56036377,42.84578323,59,59,28,3543528,12,12.15785356,291460,4.571181748,20.89570258,12.98880695,23,23,0,4a9f92ca,14,15,0.070847526,0.022533327
53,6093.037109,0.006633967161,0.01478763297,412036,0.04322849214,0.001868702588,0.04568781331,3.524564743,3.524564743,0,16424614,7.092686653,39.86208344,412036,208.0842133,43299.03906,211.8679657,2657.5,2657.5,0,4745395,12,11.51694269,412036,6.940630431,48.17235077,13.44664716,23,23,0,1617830,4,3.926428759,412036,1.913587045,3.661815379,4.367912336,7,7,1,9431192,23,22.88924217,412036,6.894366741,47.53229141,23.90501404,35,35,11,7e87087b,10,15,0.0182248,0.0045650965
54,13275.5625,0.007715956308,0.03326708451,399060,0.08746740222,0.00765054673,0.09358016402,3.397059202,3.397059202,0,4598064,12,11.52223726,399060,6.917059823,47.8457166,13.43903523,23,23,0,28763440,13.90965843,72.07798004,399060,254.0826111,64557.97656,264.1083679,2641.25,2641.25,0,21839436,55,54.72719955,399060,6.674999237,44.55561447,55.13276672,66,66,43,1676484,4,4.201082544,399060,2.021373993,4.08595282,4.66208616,7,7,1,8a77c3e9,17,13,0.04126213,0.009151601
55,3743.189941,0.001175529556,0.00922358688,405828,0.050962504,0.002597176936,0.05179045722,2.645872593,2.645872593,0,1924193.625,2,4.741401672,405828,28.95136261,838.1813965,29.33704758,2589.600098,2589.600098,0,16928940,42,41.71456909,405828,6.784011841,46.0228157,42.26260757,53,53,30,4711068,12,11.60853366,405828,6.907952926,47.71981363,13.5084369,23,23,0,1673832,4,4.124486236,405828,1.941026454,3.767583694,4.558395595,7,7,1,5779f2e9,13,10,0.011642043,0.0017640572
56,14457.87793,0.01618667319,0.04218297824,342742,0.09934149683,0.009868732654,0.1079265401,3.978400469,3.978400469,0,4764937,6.22434473,13.90240192,342742,41.76493835,1744.310059,44.01802826,2413.399902,2413.399902,0,4770399,14,13.91833799,342742,4.988294519,24.88308221,14.78523637,23,23,0,1375729,4,4.013890915,342742,1.961826547,3.8487634,4.467670946,7,7,1,6166601,18,17.99196243,342742,10.51189137,110.4998627,20.83771896,39,39,0,93904b23,14,14,0.04368541,0.010383554
57,6266.547363,7.37E-05,0.01488172915,421090,0.08380785584,0.007023756858,0.08511886746,5.275728703,5.275728703,0,9652827,2.151511669,22.92342949,421090,119.4819717,14275.94238,121.6611099,2623.333252,2623.333252,0,4869374,12,11.56373697,421090,6.89614057,47.55675476,13.4639061,23,23,0,1672236,4,3.971208055,421090,2.099889189,4.409534604,4.492218608,7,7,1,8073454,19,19.17275238,421090,7.041769505,49.58651733,20.42500877,31,31,7,98413061,14,14,0.018697072,0.003201296
58,3535.328857,0.004038790707,0.0120320078,293827,0.05148582533,0.002650790149,0.05287304893,4.363382816,4.363382816,0,3379245,12,11.50079809,293827,6.92159903,47.90853313,13.42299854,23,23,0,-5394430,-18,-18.35920525,293827,4.923527241,24.24112129,19.00793266,-10,27,-27,4364332.5,3.668135166,14.85340881,293827,68.35688019,4672.662598,69.95202637,2608.800049,2608.800049,0,1234627,4,4.201884102,293827,2.092507636,4.378588207,4.69408332,7,7,1,fa633e39,16,16,0.0138930725,0.0064471215
59,3419.4104,6.31E-05,0.00798248779,428364,0.02874922939,0.0008265181677,0.02983686142,1.812041163,1.812041163,0,5188782.5,2,12.11302185,428364,35.67538071,1272.73291,37.67570496,2078.600098,2078.600098,0,1805076,4,4.21388352,428364,1.997996022,3.991988103,4.663561131,7,7,1,4940340,12,11.53304199,428364,6.940773454,48.17433613,13.46051239,23,23,0,6569592,15,15.3364706,428364,7.165228367,51.34049606,16.92772293,28,28,3,c3d46daf,15,7,0.010488434,0.0005213321
60,5391.550293,0.005212608725,0.01632556506,330252,0.05143230781,0.002645282308,0.05396115407,4.093637943,4.093637943,0,6776664,21,20.51967621,330252,5.53178215,30.60061455,21.25224113,30,30,11,12370475,6.544275761,37.45768356,330252,181.8100433,33054.89063,185.6285706,2640.399902,2640.399902,0,3798828,12,11.50281603,330252,6.902272519,47.64136593,13.4147733,23,23,0,1320324,4,3.997928854,330252,2.085356381,4.348711237,4.509118136,7,7,1,d8037389,13,13,0.020509811,0.0036743372
61,14805.61523,0.01656289957,0.0386698842,382872,0.1106346846,0.01224003267,0.1171980947,4.701734543,4.701734543,0,6133456,0.6666666865,16.01959991,382872,96.23880005,9261.907227,97.56297302,2591.600098,2591.600098,0,37515908,98,97.98551178,382872,6.408587933,41.06999969,98.19487,109,109,87,4402104,11,11.49758666,382872,6.898363782,47.58742287,13.40827811,23,23,0,1533000,4,4.0039491,382872,2.064234441,4.261063825,4.504738863,7,7,1,b7c410a9,14,14,0.048483677,0.008948483
62,13210.89063,0.009650487453,0.0333023034,396696,0.07552966475,0.005704730283,0.08254557848,3.412651777,3.412651777,0,5635304,5.906627178,14.20559788,396696,43.92609787,1929.501953,46.16601181,2585.5,2585.5,0,1552272,4,3.913001391,396696,1.944708767,3.78189219,4.369607772,7,7,1,4562352,12,11.50087725,396696,6.928640872,48.00606433,13.42669884,23,23,0,6934176,17,17.47982407,396696,6.639619827,44.08454895,18.69836235,29,29,6,bc66f41d,13,8,0.042621017,0.0054159584
63,1489.510864,0.02584362216,0.05812952295,25624,0.1145790368,0.01312835515,0.1284811199,2.141783237,2.141783237,0,65080,2,2.539806431,25624,0.8791164142,0.7728456697,2.687649973,7,7,1,2992405,105,116.7813416,25624,26.62365341,708.8189087,119.77771,176,176,103,319292,13,12.46066188,25624,5.192607542,26.96317309,13.49930619,23,23,0,1498996.875,10.96357346,58.49972153,25624,238.579895,56920.36328,245.6472778,2611.800049,2611.800049,0,6a4df6ff,17,15,0.06287431,0.021065354
64,19059.08594,0.01740267873,0.0463183783,411480,0.1009583175,0.01019258145,0.1110764518,4.395920753,4.395920753,0,10661154,8.108418465,25.90928841,411480,118.8023987,14114.00977,121.5948257,2616.800049,2616.800049,0,1616292,4,3.9279965,411480,1.913797147,3.662619521,4.369413694,7,7,1,66617144,162,161.8964386,411480,6.884863377,47.40134048,162.0427246,174,174,150,4740024,12,11.51945174,411480,6.944893128,48.23154056,13.45099657,23,23,0,6.42E+11,15,15,0.059012853,0.008631665
65,9364.804688,0.02349102683,0.05668733642,165201,0.1200017855,0.01440042816,0.1327172965,3.091390848,3.091390848,0,2380148,15,14.40758833,165201,5.173061092,26.76056106,15.3081404,23,23,0,2882189.5,6.549107075,17.44656181,165201,39.6966629,1575.825073,43.36135864,1476.800049,1476.800049,0,7724657,47,46.75914001,165201,4.670316219,21.81185532,46.9917984,67,67,39,620711,4,3.757307764,165201,1.994739998,3.978987659,4.253980406,7,7,1,089a6b19,12,13,0.058468167,0.016343918
66,28139954,6,67.47608185,417036,288.1433411,83026.57813,295.9385071,2644.800049,2644.800049,0,4808676,12,11.53060167,417036,6.915432092,47.82320102,13.44537006,23,23,0,13569.91797,0.00979018677,0.03253896162,417036,0.09183420986,0.008433521725,0.0974284485,5.563212395,5.563212395,0,14274408,34,34.22824097,417036,6.974725246,48.64678955,34.93163681,46,46,22,1707120,4,4.093459557,417036,1.912920593,3.659265196,4.518370983,7,7,1,1f65fa82,9,11,0.040974926,0.0070426115
67,5056.392578,0.01760490611,0.02619458176,193032,0.06928005069,0.004799725488,0.07406672835,3.592917919,3.592917919,0,793920,4,4.112893199,193032,1.758427355,3.092066763,4.473025512,7,7,1,1121604,6,5.810456276,193032,3.234110832,10.45947361,6.649878025,11,11,0,2500676.5,4.522246361,12.95472527,193032,99.21247101,9843.114258,100.0546799,2591,2591,0,2242200,12,11.61569066,193032,6.933218145,48.06951384,13.52751948,23,23,0,66f619e3,8,13,0.030769091,0.012186893
68,4436.730469,0.00149687985,0.01062740851,417480,0.04004501179,0.001603603014,0.04143119976,2.616181374,2.616181374,0,13022948,9.610536575,31.19418335,417480,107.6357193,11585.44727,112.0648193,2628.800049,2628.800049,0,4819104,12,11.54331705,417480,6.92033305,47.89100952,13.45879556,23,23,0,1717416,4,4.113768324,417480,2.081438418,4.332385886,4.610366115,7,7,1,28919304,69,69.27111053,417480,6.980453014,48.72672272,69.62193298,81,81,57,c79039af,8,15,0.013055153,0.0032795432
69,32522.71484,0.0339845717,0.08806393296,369308,0.186639145,0.03483417258,0.2063720375,3.983652353,3.983652353,0,19942340,5.495782375,53.99921036,369308,220.2124481,48493.51953,226.7364807,2606.800049,2606.800049,0,5210360,14,14.10844065,369308,5.137614486,26.39508261,15.01476541,23,23,0,1466500,4,3.970940245,369308,2.011550562,4.046335662,4.45137081,7,7,1,8961747,24,24.26632309,369308,9.91231823,98.25404358,26.2127552,42,42,7,0bd89878,14,13,0.09289132,0.011678061
70,9133.421875,0.00485566631,0.02317656763,394080,0.0688772127,0.004744070116,0.07267202437,4.618173122,4.618173122,0,6508685.5,5.008993626,16.51615334,394080,44.23277283,1956.538208,47.21569443,2534.600098,2534.600098,0,4541220,12,11.52359927,394080,6.945721592,48.24304843,13.45497635,23,23,0,1572312,4,3.989829476,394080,1.928349649,3.71853237,4.431396125,7,7,1,43499748,110,110.3830414,394080,6.594392776,43.48601913,110.579834,122,122,99,cb2752bc,16,9,0.027392037,0.0106727
71,3478.626953,0.01810280234,0.05525225773,62959,0.1403410584,0.01969561167,0.1508257985,3.572629929,3.572629929,0,2722167.25,9.146199226,43.23714066,62959,183.5916138,33705.88281,188.6142578,2614.25,2614.25,0,927461,15,14.73119014,62959,4.25700108,18.1220582,15.33394995,23,23,0,244597,4,3.88502041,62959,1.863863099,3.473985653,4.308987032,7,7,1,15527203,246,246.6240387,62959,4.559252262,20.78678322,246.6661835,313,313,229,1c5ba087,14,14,0.055300895,0.052087918
72,8292.421875,0.01037544291,0.02012508735,412044,0.07516100258,0.005649175961,0.0778087005,4.185982704,4.185982704,0,6968447.5,13,16.91190147,412044,75.0980835,5639.722656,76.97880554,2617,2617,0,4743168,12,11.51131433,412044,6.942614546,48.19989674,13.44285142,23,23,0,25104876,61,60.92765808,412044,6.894857407,47.53905869,61.31653976,73,73,49,1718196,4,4.169933308,412044,1.958546426,3.835904102,4.606978174,7,7,1,54945f30,11,13,0.023687553,0.009529634
73,9959.338867,0.01189125516,0.02523165755,394716,0.06399610639,0.004095501732,0.0687905401,4.132200241,4.132200241,0,12574823,11.19999981,31.85790062,394716,121.6371841,14795.60449,125.7399063,2636,2636,0,4555008,12,11.53996291,394716,6.928604112,48.00555494,13.46017455,23,23,0,1506876,4,3.81762077,394716,2.021852669,4.087888213,4.319967194,7,7,1,4443600,11,11.25771427,394716,6.601817608,43.58399582,13.05067635,23,23,0,5132511c,17,9,0.031323798,0.00682639
74,9851.481445,0.01368403248,0.03808749095,258654,0.0849942863,0.007224028464,0.09313798696,5.32076025,5.32076025,0,9916993,4.222222328,38.34076691,258654,206.7710419,42754.26172,210.2956848,2619.600098,2619.600098,0,1108289,5,4.284832247,258654,2.021250158,4.085452202,4.737640719,7,7,1,3843769,16,14.86065941,258654,5.755026227,33.12032687,15.93610759,23,23,0,4861067,19,18.79370499,258654,6.824283123,46.57083893,19.99435806,31,31,7,0a431608,13,16,0.039748125,0.0181442
75,7611.610352,0.007262331434,0.01940173283,392316,0.04917741567,0.002418418182,0.05286629498,3.825674534,3.825674534,0,4551748,3.269712448,11.60224915,392316,45.95342255,2111.717041,47.39545441,2629.399902,2629.399902,0,4511844,12,11.50053528,392316,6.963137184,48.48527944,13.44424008,23,23,0,103374568,263,263.49823,392316,6.565107822,43.10063934,263.5800476,275,275,252,1598640,4,4.074878414,392316,1.949353359,3.799978517,4.517146512,7,7,1,b1de4423,19,14,0.023179987,0.008261837
76,1013.90564,0.0002304283844,0.002801742172,361884,0.03209028393,0.001029786421,0.03221236169,3.043113232,3.043113232,0,4199718.5,18,11.60515118,361884,10.20317173,104.1047211,15.45264626,2217.399902,2217.399902,0,4162752,12,11.50300096,361884,6.931421154,48.04459921,13.42995273,23,23,0,-7073748,-20,-19.5470047,361884,6.059094429,36.71262741,20.46455383,-9,30,-30,1449528,4,4.005504526,361884,1.999992425,3.9999697,4.477056646,7,7,1,a3bd8858,15,15,0.0035004374,0.0007133262
77,16154.71094,0.03985453025,0.08374352008,192907,0.1606298834,0.02580195852,0.1811489314,4.356523514,4.356523514,0,37628708,11.43317223,195.0613861,192907,502.1030884,252107.5156,538.6616821,2645.199951,2645.199951,0,771977,4,4.001809162,192907,1.986604626,3.946597939,4.467781833,7,7,1,2543041,13,13.18273054,192907,4.808533592,23.12199531,14.03233337,23,23,0,6868600,37,35.60575867,192907,6.278366566,39.41788864,36.15505219,45,45,25,e1ccc3d1,15,15,0.086960495,0.025861936
78,11303.27344,0.0108857099,0.02617880143,431772,0.05397907645,0.002913740696,0.05999225006,4.25765419,4.25765419,0,7202516,4.800000191,16.68129539,431772,87.9879303,7741.875977,89.5552597,2615.399902,2615.399902,0,1797972,4,4.164169979,431772,1.934326891,3.74162052,4.591506521,7,7,1,4965264,11,11.49973597,431772,6.924004426,47.94183729,13.42332912,23,23,0,8863776,21,20.5288353,431772,7.224559307,52.19425583,21.76298332,33,33,8,94a1053b,16,15,0.03139428,0.01054337
79,16976.00195,0.01827725023,0.04214331508,402816,0.09435682744,0.008903210983,0.1033405513,3.583010197,3.583010197,0,1576200,4,3.912952812,402816,1.930557175,3.727051004,4.363284395,7,7,1,8807448,7.476190567,21.86469269,402816,107.2343979,11499.2168,109.4407654,2638.800049,2638.800049,0,31677086,79,78.63909912,402816,6.738330841,45.40510178,78.92725372,90,90,67,4650528,12,11.5450429,402816,6.891323881,47.49034483,13.44538435,23,23,0,fa9a0add,10,13,0.052242044,0.011300697
80,11047.53613,0.005097352434,0.02546043135,433910,0.08713870496,0.007593153976,0.09078209102,3.925332308,3.925332308,0,1814370,4,4.181443156,433910,1.941140872,3.768027887,4.610042815,7,7,1,14150200,33,32.61090851,433910,7.259166241,52.69549561,33.40908051,45,45,20,5515008.5,5.771767616,12.71002865,433910,34.57589722,1195.492676,36.83798981,2616,2616,0,4994916,12,11.5114102,433910,6.909311069,47.73857945,13.4257642,23,23,0,09331bb8,14,14,0.032275543,0.004894596
81,16418.39258,0.009615739807,0.04040277004,406368,0.1101662144,0.01213659532,0.1173412874,4.462713718,4.462713718,0,4964851.5,5.506314278,12.21762371,406368,42.29810333,1789.129517,44.02726364,2573.399902,2573.399902,0,27094406,67,66.67455292,406368,6.793593884,46.15291595,67.01976013,78,78,55,4711536,12,11.59425939,406368,6.895119603,47.54267435,13.48960804,23,23,0,1631640,4,4.015178361,406368,1.906881665,3.636197683,4.444980872,7,7,1,18b8b2f6,18,12,0.051763926,0.005298426
82,5840.550293,0.00211878866,0.0136498455,427884,0.0372486338,0.001387460623,0.03967088088,2.051288128,2.051288128,0,4743534.5,3.792913914,11.08602905,427884,19.28689957,371.9844666,22.24599838,1355.400024,1355.400024,0,1637436,4,3.826822223,427884,1.939226021,3.760597561,4.290124227,7,7,1,4933596,12,11.53021847,427884,6.94660441,48.25531283,13.4611014,23,23,0,24546478,57,57.36713409,427884,7.15764761,51.23192215,57.81193924,70,70,45,045a0a94,15,13,0.01508809,0.009389287
83,3342.147949,0.0008140538121,0.007994038984,418080,0.03720578551,0.00138427061,0.03805489838,4.051751614,4.051751614,0,14641467,7.605596542,35.02072906,418080,89.6628418,8039.424805,96.25943756,2641.25,2641.25,0,5106240,12,12.21354771,418080,6.992228031,48.89125443,14.07344913,24,24,0,4825320,12,11.54161883,418080,6.910925917,47.76089703,13.45250394,23,23,0,1766280,4,4.224741676,418080,1.982488439,3.93026041,4.666765758,7,7,1,e21255e2,13,13,0.008827877,0.0054655047
84,8761.619141,0.02009608597,0.02091657557,418884,0.0549623929,0.003020864679,0.05880789086,5.06491375,5.06491375,0,1661448,4,3.966367777,418884,2.100331779,4.411393582,4.488147382,7,7,1,5012903,0.6255143881,11.9672823,418884,72.90591431,5315.272461,73.88158417,2594,2594,0,4837596,12,11.54877245,418884,6.906874986,47.70492208,13.45656224,23,23,0,137897344,329,329.2017517,418884,7.00561142,49.07859421,329.2763672,341,341,317,930c567c,17,16,0.02320621,0.013955713
85,11202.74219,0.008040056564,0.02885460295,388248,0.07323820144,0.005363834556,0.07871736586,4.123609066,4.123609066,0,2854949.25,2.029159546,7.353416443,388248,22.74399948,517.2894897,23.90318298,2085.800049,2085.800049,0,20662150,53,53.21894836,388248,6.490688324,42.12903595,53.61329651,64,64,42,4508196,12,11.61163998,388248,6.908240182,47.72378242,13.51125329,23,23,0,1544172,4,3.977282562,388248,1.939289209,3.760842637,4.42488635,7,7,1,fd028ecc,14,16,0.03670838,0.004624914
86,11314.83984,0.01599329337,0.06203583255,182392,0.1756636798,0.03085772693,0.1862959564,4.373631954,4.373631954,0,2561238,14,14.0424909,182392,5.111049519,26.12282718,14.94370696,23,23,0,665772,3,3.650225887,182392,2.047103398,4.190632323,4.185066469,7,7,1,5428821,7.5,29.76457787,182392,140.7896881,19821.73438,143.9015808,2613.75,2613.75,0,4567873,25,25.04426193,182392,5.460701466,29.81925964,25.63268089,47,47,16,e51193d1,14,11,0.06344389,0.022001566
87,576.0423584,2.39E-05,0.001432513585,402120,0.02275949717,0.0005179946893,0.0228045322,3.141036749,3.141036749,0,4664160,12,11.59892569,402120,6.944937466,48.23215641,13.51914323,23,23,0,239933.125,0,0.5966704488,402120,0.895054698,0.8011229038,1.07570374,77,77,0,1581480,4,3.932855864,402120,1.922622284,3.696476446,4.37765139,7,7,1,7579980,19,18.85004425,402120,6.719496727,45.15163803,20.01189423,30,30,7,9d65adbf,16,17,0.0016815537,0.0006736631
88,540.1712646,0.001058520051,0.001307832077,413028,0.01478965115,0.0002187337814,0.01484736241,2.79454565,2.79454565,0,581508.375,0.9298866391,1.407915115,413028,4.457175255,19.86641121,4.674252033,841.5999756,841.5999756,0,4749840,12,11.50004358,413028,6.9361889,48.11071646,13.42988156,23,23,0,1722948,4,4.171504111,413028,2.053630369,4.217397694,4.649606891,7,7,1,49976240,121,120.9996414,413028,6.911880493,47.77408981,121.196907,133,133,109,1cd37b36,13,13,0.0014803006,0.0007932429
89,8994.191406,0.002308336785,0.02219932899,405156,0.09607569873,0.009230540134,0.09860704094,4.67763567,4.67763567,0,4692204,12,11.58122797,405156,6.89403848,47.52776656,13.47785621,23,23,0,12423171,4,30.66268539,405156,160.5433197,25774.15625,163.4452667,2593,2593,0,177326288,438,437.6741028,405156,6.774631023,45.89562607,437.7264404,449,449,426,1542204,4,3.806444925,405156,1.990902193,3.963691544,4.29566229,7,7,1,a0182b17,12,12,0.028413652,0.003073781
90,8080.803223,0.0214855168,0.05954069272,135719,0.1435153633,0.02059665881,0.1553761661,4.790980816,4.790980816,0,13782782,10.51153851,101.5538101,135719,348.1400757,121201.5078,362.6495667,2617,2617,0,516807,4,3.807919304,135719,1.979439644,3.918181304,4.291669923,7,7,1,1974594,15,14.54913461,135719,5.066514381,25.66956797,15.40606653,23,23,0,1197412,7,8.822729111,135719,8.341255188,69.57653809,12.14154339,33,33,0,87050a09,14,14,0.061654456,0.016576378
91,22580.24805,0.02238624729,0.06655794382,339257,0.1651239097,0.02726590633,0.1780333221,4.831987381,4.831987381,0,1296464,4,3.821480471,339257,1.90685587,3.636099309,4.270809326,7,7,1,30382034,6.694586754,89.55462646,339257,334.7518616,112058.8125,346.5240173,2653.5,2653.5,0,7842662,23,23.11717033,339257,9.994977951,99.89958191,25.18537521,42,42,6,4583312,14,13.50985241,339257,4.881624972,23.83026236,14.36476156,23,23,0,649ff6d9,11,14,0.06836238,0.018266754
92,12534.67188,0.002459594281,0.03084835038,406332,0.08912808448,0.007943815552,0.09431562573,3.690856934,3.690856934,0,17565806,1.15720582,43.23018265,406332,237.5445251,56427.40234,241.4461823,2646,2646,0,4681668,12,11.52178022,406332,6.974797554,48.64780092,13.46845278,23,23,0,1557864,4,3.833968282,406332,1.96791074,3.872672682,4.30952265,7,7,1,7702020,19,18.95499229,406332,6.796052933,46.18633652,20.13648415,31,31,7,6f5677b7,17,17,0.038817286,0.007393494
93,30184.34375,0.02539621666,0.09674654901,311994,0.2378528565,0.05657397956,0.2567759156,4.57928133,4.57928133,0,15589891,50,49.96855927,311994,8.849500656,78.31365967,50.74613953,66,66,35,53009148,10.58297062,169.9043884,311994,476.286377,226848.7188,505.6839294,2641.600098,2641.600098,0,4247193,14,13.61305987,311994,4.900242178,24.0123734,14.4681641,23,23,0,1207569,4,3.870487894,311994,1.96084662,3.844919467,4.338847313,7,7,1,6e1d28b6,14,14,0.100675754,0.019243026
