kid_id,max_movement_day,min_movement_day,median_movement_day,std_movement_day,range_movement_day,max_movement_night,min_movement_night,median_movement_night,std_movement_night,range_movement_night,avg_light_day,max_light_day,min_light_day,median_light_day,std_light_day,range_light_day,avg_light_night,max_light_night,min_light_night,median_light_night,std_light_night,range_light_night,non_wear_rate,max_avg_movement_10min_mean,max_avg_movement_10min_max,max_avg_movement_10min_min,max_avg_movement_10min_median,max_avg_movement_10min_std,max_avg_movement_30min_mean,max_avg_movement_30min_max,max_avg_movement_30min_min,max_avg_movement_30min_median,max_avg_movement_30min_std,max_avg_movement_60min_mean,max_avg_movement_60min_max,max_avg_movement_60min_min,max_avg_movement_60min_median,max_avg_movement_60min_std
4a9f92ca,4.2360163,0.0,0.029244335,0.15397485,4.2360163,1.3311714,0.0,0.010004409,0.05366513,1.3311714,40.92247,2651.0,0.0,6.0907083,184.48393,2651.0,4.755414,45.0,0.0,2.9350133,4.818126,45.0,0.0,0.413712427967002,0.69782500268581,0.200476137645698,0.389256744328304,0.126708216808507,0.256511608874363,0.384473968777456,0.13506165331346,0.245804642963776,0.060784523386955,0.188828783341759,0.275215652801769,0.0940821020131935,0.177906694242685,0.045657611317621
7e87087b,3.5245647,0.0,0.008129209,0.050065424,3.5245647,1.1172738,0.0,0.0013340611,0.014750605,1.1172738,52.301582,2657.5,0.0,7.4936724,246.3993,2657.5,9.927884,233.8,0.0,6.9247627,11.286621,233.8,0.0357007640109117,0.120316716151241,0.537982228329929,0.0,0.0775718917953782,0.141158919165567,0.0763514963191668,0.279985738805085,0.0,0.0577990024775419,0.0788680976217839,0.0597586890897819,0.231663443225049,0.0,0.0464283012520014,0.0612045664338796
8a77c3e9,3.3970592,0.0,0.013438476,0.101234436,3.3970592,1.0546794,0.0,0.00031798382,0.023869919,1.0546794,88.129265,2641.25,0.0,15.138889,298.5977,2641.25,32.871937,221.53047,0.0,10.801307,47.95185,221.53047,0.192582569037238,0.249640048883376,0.467283227605124,0.0509459196136352,0.288062800185677,0.134804352507371,0.168571979424707,0.342341061749741,0.0226835380888187,0.191217076006881,0.0979151718090039,0.133112844319137,0.30805272959254,0.0161779846441593,0.145366227078944,0.0800494845063039
5779f2e9,2.6458726,0.0,0.0012575495,0.059954714,2.6458726,0.8569177,0.0,0.0009718337,0.0051538586,0.8569177,5.473357,2589.6,0.0,2.0,34.17242,2589.6,2.9108324,20.09581,0.40389946,2.0,3.0432975,19.69191,0.793424800654464,0.081118904522,0.383282125353192,1.04715427558707e-07,0.0023076326067287,0.138510297917597,0.0488681933823508,0.226320519761389,5.47093378600039e-08,0.0022509743708522,0.0826847025846679,0.0375861533048525,0.194614509124787,2.76819425850918e-08,0.0022056921566344,0.0636071074307294
93904b23,3.9784005,0.0,0.017162532,0.10178819,3.9784005,1.2175994,0.0,0.004251678,0.037083354,1.2175994,14.216208,2413.4,0.0,6.2875,42.97201,2413.4,8.971413,80.79343,0.0,5.831839,10.550891,80.79343,0.0,0.214199754212394,0.532581660409536,0.0370460278007765,0.159235430326468,0.138336371986559,0.132623946210752,0.363372159742559,0.026058653339472,0.0990777654470447,0.081943147772288,0.0990496710938428,0.297393869966033,0.0213292901600653,0.0820265444703283,0.0572120700164392
98413061,5.2757287,0.0,8.0189304e-05,0.09877098,5.2757287,0.12178513,0.0,5.9187016e-05,0.007323581,0.12178513,24.607393,2623.3333,0.0,2.1652226,139.34705,2623.3333,18.745115,227.56755,0.23688252,1.8751528,38.6519,227.33067,0.723584031917167,0.181940894320768,1.88505647182465,5.23381762225957e-07,0.0005936994649043,0.418078915779696,0.0952111051931268,0.77643980361726,1.74460587408652e-07,0.0003906835084813,0.190613531050862,0.074419085021022,0.629934448663755,8.72302937043262e-08,0.0002048305266572,0.151227829282515
fa633e39,4.363383,0.0,0.004187951,0.06084688,4.363383,0.094851054,0.0,0.00376458,0.007351003,0.094851054,16.812868,2608.8,0.0,3.6993034,80.15279,2608.8,10.093188,96.05933,0.2505727,3.512957,19.62132,95.80876,0.548710635850347,0.120295644950547,0.528763638832606,0.0007476613657975,0.0857955458637131,0.155999823881192,0.0761004329752124,0.453206438655292,0.000709919000979,0.0443378260226988,0.114992420118403,0.0558352672870467,0.372905130867831,0.0006380515119316,0.0321019872188041,0.0894118095998594
c3d46daf,1.8120412,0.0,8.5858905e-05,0.033675022,1.8120412,0.11485986,0.0,3.151854e-05,0.0014709146,0.11485986,12.638733,2078.6,0.0,2.8838952,40.478626,2078.6,10.836879,87.87069,0.24797787,2.0,19.55807,87.62271,0.662835812533266,0.0809911996025429,0.209334541251883,3.6055180743233e-07,0.0916266011144622,0.0796949819313447,0.0580373967312965,0.149919290223433,2.5702405955662e-07,0.0598980050783543,0.0579921158655369,0.0421773563881315,0.119102092464327,2.18056969498232e-07,0.0389457565796718,0.0427781153235278
d8037389,4.093638,0.0,0.008273472,0.05954701,4.093638,0.67130506,0.0,0.0024293629,0.016147237,0.67130506,47.521496,2640.4,0.0,6.4190073,214.74968,2640.4,12.813948,223.4,0.0,6.754702,14.60091,223.4,0.517901481293073,0.173156202854001,0.531782161828596,7.10813535723294e-06,0.150829516285497,0.168854728209838,0.0967868599942369,0.283881461782342,3.04120110475499e-06,0.0878972894164286,0.0887751772262939,0.0686497332894484,0.187621508927906,1.58606245782443e-06,0.0661114803837731,0.0572176289902637
b7c410a9,4.7017345,0.0,0.020627197,0.12856138,4.7017345,1.4083507,0.0,0.005777731,0.026848212,1.4083507,20.165495,2591.6,0.0,0.9205376,113.14477,2591.6,5.849598,583.0,0.0,0.5,20.811451,583.0,0.0762865918635993,0.40159931361078,0.996585957588589,0.0638111971438093,0.310109394302708,0.254096132095553,0.263316101104865,0.550593831777385,0.0381559553218242,0.185793864077681,0.178454446657876,0.187217593772463,0.405727104302948,0.0340359211396402,0.15845501738885,0.11881689019482
bc66f41d,3.4126518,0.0,0.017754834,0.086941026,3.4126518,0.50900877,0.0,0.0017968641,0.011125196,0.50900877,16.619112,2585.5,0.0,6.127911,51.79533,2585.5,8.359692,45.26074,0.0,5.449915,7.532926,45.26074,0.0133502732571037,0.242521649625232,0.357435571656485,0.103456367067217,0.235411261815655,0.0843240560764411,0.15961674855196,0.237584431410647,0.0733750521062575,0.172884047497852,0.0495310685652541,0.117362908099328,0.162212082915236,0.0645048778291261,0.125706508552119,0.0320507365099466
6a4df6ff,2.1417832,0.0,0.028694538,0.121577814,2.1417832,0.35881606,0.0,0.012232052,0.02376519,0.35881606,64.79842,2611.8,0.0,9.550711,255.46864,2611.8,17.047539,28.566763,0.78023624,20.20715,6.9899874,27.786526,0.0,0.172835104408768,0.401320885750465,0.0440716978184052,0.07572495007286,0.151375896787514,0.121933539635304,0.310219317113256,0.0309594134574228,0.0470944611407403,0.110614073278442,0.0945552994518383,0.249799483670176,0.0197259023239904,0.0403043180458351,0.0867586694110715
6.41697E+11,4.3959208,0.0,0.027339395,0.1160623,4.3959208,1.1086642,0.0,0.0030432204,0.02001541,1.1086642,31.106726,2616.8,0.0,8.732629,140.42587,2616.8,13.426151,781.3735,0.0,7.5450063,20.747688,781.3735,0.0015772334013803,0.309391457643488,0.658728872720773,0.149729488914212,0.306585510276879,0.140566208341538,0.215232062677708,0.470592390722595,0.116875932055933,0.200438699113309,0.0994449899080242,0.168252848903034,0.454716831367114,0.0786391110487986,0.158094312094663,0.0834168242448764
089a6b19,3.0913908,0.0,0.024862615,0.122868404,3.0913908,0.85601056,0.0,0.0074389395,0.03660192,0.85601056,17.016542,1476.8,0.0,6.5227246,39.084442,1476.8,24.720703,530.8,0.0,7.185631,48.332928,530.8,0.0,0.367746104930798,0.616360258714606,0.0854262101425169,0.391874320199713,0.172090547119269,0.257974753962967,0.503743548116957,0.0595552868922267,0.258472626999072,0.132844806361675,0.192683507926358,0.342200106119052,0.0575476783202741,0.216646189005549,0.0956979591854865
1f65fa82,5.5632124,0.0,0.013484559,0.10671095,5.5632124,0.64403015,0.0,0.0016275982,0.019405466,0.64403015,91.524956,2644.8,0.0,7.0,338.96796,2644.8,8.611177,674.6,0.0,5.550565,11.465796,674.6,0.16225697541699,0.36718094730315,0.879277565826972,0.0934665192826894,0.244986837987866,0.237537062460461,0.260501867827339,0.613868770789769,0.0403866982743059,0.18192952211458,0.171200317162831,0.188815524313091,0.440894377034076,0.0273571206154844,0.148202421308603,0.119172244434548
66f619e3,3.592918,0.0,0.01775067,0.08120101,3.592918,0.30396283,0.0,0.016908392,0.009169035,0.30396283,16.368076,2591.0,0.0,4.639454,117.32402,2591.0,4.4834156,10.237205,0.31737262,3.804648,3.0763695,9.919832,0.701432923038667,0.135345077704812,0.522323115294178,7.45352448423849e-05,0.0200096340927606,0.194368973039907,0.105047624598716,0.415232639573515,6.58918429508049e-05,0.0199135634892931,0.154385120364035,0.0775158683181416,0.328280044186815,5.76807265057748e-05,0.0195450996061684,0.109485495039417
c79039af,2.6161814,0.0,0.0021014684,0.046936348,2.6161814,0.35481706,0.0,0.00080575363,0.007926622,0.35481706,38.980534,2628.8,0.0,12.210548,126.61323,2628.8,12.106811,75.83509,0.0,7.016645,13.231997,75.83509,0.494330267318195,0.112146910001038,0.411859630475775,0.0025765031256014,0.10491144550518,0.0956204075226859,0.0677693216783596,0.235791488666908,0.0017284704233235,0.0613273724495912,0.0567987055401235,0.0522687861531413,0.202232634817909,0.0015131767121298,0.0426806230545278,0.0455537086572958
0bd89878,3.9836524,0.0,0.03761511,0.19249117,3.9836524,1.6749961,0.0,0.00496975,0.035578325,1.6749961,57.43733,2606.8,0.0,5.5053477,228.53189,2606.8,11.414468,81.44277,0.0,5.273851,17.163687,81.44277,0.0,0.437810017154307,0.760984541671739,0.0145128880241752,0.429260010206538,0.149506546059415,0.298313977797124,0.620319350218375,0.150008054697779,0.283643123451964,0.10007447973496,0.227956472162707,0.408770714764897,0.122785561873606,0.227392312641657,0.0721509950148778
cb2752bc,4.618173,0.0,0.0055996855,0.07907177,4.618173,1.5703235,0.0,0.0032625615,0.029734744,1.5703235,19.417282,2534.6,0.0,5.52757,51.47823,2534.6,9.547488,140.0,0.0,4.1076493,14.900854,140.0,0.310647584246853,0.240910177261742,0.58327879685894,8.9297592865023e-06,0.262697234936059,0.149378040381316,0.146361149627171,0.433050795546862,7.86937939949439e-06,0.159271835508581,0.09366585097281,0.101376398957702,0.379360479420569,7.32572264989055e-06,0.109739311506026,0.0762160240655826
1c5ba087,3.57263,0.0,0.017556522,0.1416291,3.57263,0.20845227,0.0,0.049622696,0.033352263,0.20845227,43.80336,2614.25,0.0,8.859223,185.33133,2614.25,14.243948,16.972925,0.0,14.910124,3.6387703,16.972925,0.0,0.272315430345908,0.632812146186673,0.0781976482289717,0.136444408649428,0.214584377951123,0.178516249540957,0.400084650586678,0.0467150066652932,0.0842962136653164,0.142761761321436,0.119834935780362,0.254048341636654,0.0378401081873057,0.0664366349888345,0.0876762289066114
54945f30,4.1859827,0.0,0.011505922,0.087366834,4.1859827,2.081816,0.0,0.009898709,0.027201938,2.081816,19.905573,2617.0,0.0,13.0,89.08961,2617.0,9.707787,78.75,0.0,13.0,6.1764765,78.75,0.661400238809448,0.185020652691416,0.791081951620678,0.0027972927118412,0.0196296787355095,0.277339948135595,0.118658185414335,0.546156657267703,0.0023192476023622,0.0194488386364861,0.182293824433347,0.0859192733736687,0.357751685986215,0.0012207002667966,0.0173936448603248,0.122023244063842
5132511c,4.1322002,0.0,0.018178191,0.07371466,4.1322002,0.9989315,0.0,0.0011697932,0.018995317,0.9989315,35.853954,2636.0,0.0,10.71512,142.36095,2636.0,22.017912,757.0,0.0,11.732647,34.46226,757.0,0.0449082378216237,0.191566396650657,0.627737596840598,0.0,0.144359291704071,0.134805892214322,0.128024544527297,0.498674653178508,0.0,0.0961874341860241,0.105774259333456,0.101082842123071,0.424795292799051,0.0,0.0709161791628049,0.0864972783277712
0a431608,5.3207603,0.0,0.014405948,0.08795709,5.3207603,0.76526016,0.0,0.008586761,0.034316685,0.76526016,41.23315,2619.6,0.0,4.3728557,215.7726,2619.6,6.730173,197.4,0.0,3.2980874,9.8542595,197.4,0.0,0.220912999311594,0.757637579894314,0.0162349489728432,0.179106536311398,0.153767470647672,0.14012887439323,0.486776876930445,0.0108171722325954,0.121844253347485,0.100070523724397,0.115666810431743,0.467272515890444,0.0434274159481649,0.101612362658357,0.0933079145113077
b1de4423,3.8256745,0.0,0.010912629,0.057357296,3.8256745,0.687976,0.0,0.004458438,0.012651171,0.687976,12.613705,2629.4,0.0,2.9846857,53.809395,2629.4,9.190562,112.52971,0.0,3.9624772,15.322472,112.52971,0.256507509252745,0.13842747794896,0.52552881706506,0.0049263004213571,0.0851632505021068,0.132051586183822,0.0876731124612522,0.3525521624666,0.0047118865095803,0.0609221278582342,0.0795890283111177,0.0683148536982439,0.308116507047776,0.004649346535896,0.049296290678693,0.063396224633637
a3bd8858,3.0431132,0.0,0.00025954048,0.03790009,3.0431132,0.73725563,0.0,0.0001808238,0.0063847085,0.73725563,11.735865,2217.4,0.0,15.889427,11.179862,2217.4,11.28894,66.0,0.0,18.0,7.310397,66.0,0.805805175138995,0.0485972989036731,0.329101217254841,0.0001759016377642,0.0012526375287658,0.108473542675826,0.0278990366742754,0.21935995314105,0.0001508918284242,0.0008338525215145,0.0639375838061769,0.0174250743360536,0.142989439357244,0.0001437850579956,0.0007177619526676,0.040198743957634
e1ccc3d1,4.3565235,0.0,0.042614866,0.16541748,4.3565235,0.5225687,0.0,0.01038626,0.039520003,0.5225687,208.35362,2645.2,0.0,11.8,518.1491,2645.2,18.077469,531.0,0.0,7.8800225,21.772312,531.0,0.0,0.540812791104436,1.05181037603567,0.101782603718069,0.565190712130182,0.222612174887123,0.33707260049514,0.568349757834545,0.0768504104281935,0.330202451728074,0.139686050857929,0.236414452084993,0.398277908280256,0.0581535211842334,0.2159724044831,0.0858144307115609
94a1053b,4.257654,0.0,0.013598014,0.06234283,4.257654,0.4054221,0.0,0.0026235613,0.014205803,0.4054221,20.5704,2615.4,0.0,5.1879897,104.10704,2615.4,7.243356,58.487328,0.0,3.4737415,10.097613,58.487328,0.281027949936541,0.184133652047247,0.380975498879949,0.0015199960713895,0.172543404311242,0.0905107294991771,0.124097291934005,0.250249737124846,0.0014809691240467,0.129243422339786,0.0620991866870652,0.0913865811675624,0.178700131400915,0.0014734089765827,0.0841692251624776,0.045498261112727
fa9a0add,3.5830102,0.0,0.023042727,0.105309285,3.5830102,3.484431,0.0,0.0072459886,0.05130837,3.484431,25.613287,2638.8,0.0,7.32,126.42959,2638.8,12.587107,1410.6,0.0,7.701578,16.667614,1410.6,0.0,0.288605527628112,0.866738477163017,0.17439111295001,0.252921469493364,0.136189700384952,0.183178048305214,0.60409665864362,0.113091604567227,0.153232799270295,0.096154999670051,0.138027903148993,0.349193883316742,0.0840068537510282,0.12354860997331,0.0512463775876416
09331bb8,3.9253323,0.0,0.0113320695,0.10172854,3.9253323,1.5688843,0.0,0.0,0.018526703,1.5688843,14.467145,2616.0,0.0,6.7265005,40.066727,2616.0,8.4161215,144.0,0.0,3.365325,12.959982,144.0,0.45419326588463,0.329995328524019,1.40345076925781,2.625411104115e-05,0.314704158876869,0.320113559933402,0.174932037600245,0.577843451743239,8.77377286390887e-06,0.196598532185372,0.145189428392367,0.124799729957514,0.402554620689565,5.64384962571138e-06,0.127985203973219,0.10054345923821
18b8b2f6,4.4627137,0.0,0.015708704,0.12747528,4.4627137,0.8320274,0.0,0.00035139162,0.011387863,0.8320274,13.452487,2573.4,0.0,5.3333335,49.691227,2573.4,9.123571,109.75,0.0,5.969408,8.469669,109.75,0.192731711158359,0.359192695286182,0.850623017176986,0.0026812485545965,0.283247819686494,0.235337113457414,0.261611728361156,0.732477583053211,0.0008943425325317,0.183756927269193,0.194491379057969,0.21410878855948,0.623026153830061,0.0004535776249728,0.141766653784774,0.170125677940331
045a0a94,2.0512881,0.0,0.0023957375,0.04139474,2.0512881,0.83323455,0.0,0.0016984701,0.023771398,0.83323455,11.753387,1355.4,0.0,3.8694038,20.956343,1355.4,9.473862,71.340706,0.0,3.5971138,14.35324,71.340706,0.425470454609193,0.0895174467040748,0.213443041666566,0.001433629997579,0.0992969817132689,0.0732857029532091,0.0631195895319033,0.17182170320561,0.0013930060965423,0.0630318182963316,0.0541496307112315,0.0477809571580123,0.132315216739921,0.0013286083226881,0.0448794952041125,0.0408648172460816
e21255e2,4.0517516,0.0,0.00072767935,0.043624826,4.0517516,0.7188438,0.0,0.0009617887,0.010191639,0.7188438,36.560677,2641.25,0.0,6.8438807,103.7218,2641.25,31.238083,154.4,0.0,9.194635,36.621117,154.4,0.657795158821278,0.0802958138840376,0.522006459914458,1.07451049046858e-05,0.0186424913816154,0.129528099832206,0.048335730930486,0.314841643685779,6.5553916853293e-06,0.0155168055142793,0.0771820467833046,0.0331595955186768,0.173242025210232,5.37851120785138e-06,0.0135490565302057,0.0478910922518945
930c567c,5.0649137,0.0,0.020894218,0.064485066,5.0649137,0.4697154,0.0,0.018507436,0.01246253,0.4697154,14.860654,2594.0,0.0,0.63346267,86.10708,2594.0,4.8409295,38.950844,0.0,0.59031165,8.585964,38.950844,0.74017150332789,0.121258837932864,0.919771529578914,0.0,0.0262123178225011,0.225214381580592,0.0823937222031051,0.542269524012227,0.0,0.0259014210715476,0.138630391403247,0.0591388806122797,0.336236487902998,0.0,0.0258717832905758,0.0848059798872114
fd028ecc,4.123609,0.0,0.014060676,0.08456246,4.123609,0.30981448,0.0,0.0007195,0.008236227,0.30981448,8.742023,2085.8,0.0,2.6385727,26.42631,2085.8,3.8797987,43.835567,0.0,1.3782673,6.890678,43.835567,0.102316045414271,0.221382263319801,0.483822408956257,0.0008973350404024,0.197541553612488,0.108463748316576,0.130835875766175,0.293532815633444,0.0008476122369756,0.125536329323621,0.0644492120385878,0.0998912413372321,0.198856995474925,0.0007805655216038,0.0982845368353569,0.0406518218017429
e51193d1,4.373632,0.0,0.016274309,0.17919181,4.373632,3.1242328,0.0,0.01238097,0.08734596,3.1242328,28.095911,2613.75,0.0,7.606309,140.05128,2613.75,59.53719,976.9997,0.0,5.591507,150.29964,976.9997,0.0,0.586198755168407,1.83515102111269,0.026494966026803,0.581654549413361,0.442972111724923,0.357709270908507,1.03637163896744,0.0219893781211188,0.367116715368482,0.255461210593716,0.251835777306054,0.542138645887635,0.0323103975518061,0.242262331500091,0.148946921635723
9d65adbf,3.1410367,0.0,2.7620394e-05,0.026965931,3.1410367,0.0071543097,0.0,1.6080141e-05,0.00088386814,0.0071543097,0.59737706,77.0,0.0,0.0,0.9657159,77.0,0.59492594,1.951098,0.0,0.0,0.69029236,1.951098,0.796926290659505,0.0295414860480646,0.528975666640326,8.8700121082752e-06,0.0013407425816566,0.109802830383051,0.0158994515991325,0.272621073302402,4.24528888755857e-06,0.0011446626414706,0.056865738395488,0.0105850815470527,0.170224743950227,2.8110748166357e-06,0.0011168496091462,0.0358444511286618
1cd37b36,2.7945457,0.0,0.0010883195,0.017578058,2.7945457,0.07492491,0.0,0.0009914441,0.000656925,0.07492491,1.5299219,841.6,0.0,0.9222962,5.261278,841.6,1.1133205,14.2,0.0,0.9596069,0.9353204,14.2,0.957416930571293,0.0163477041330432,0.317920179934178,2.43849123752563e-05,0.001418216015251,0.0636485224826483,0.0089731122907404,0.177006935201618,1.20177714310425e-05,0.0013676946455638,0.0351903143274778,0.0065589133684299,0.128000869028769,6.24065672292476e-06,0.0013504745084598,0.0253748123387855
a0182b17,4.6776357,0.0,0.0036958088,0.11249182,4.6776357,0.92727077,0.0,0.00014189997,0.013789678,0.92727077,39.4027,2593.0,0.0,3.634802,189.21834,2593.0,8.855158,46.333332,0.0,5.1958027,9.139254,46.333332,0.37949579914897,0.312520939237789,0.594801573719208,7.8332654084079e-06,0.401664971892751,0.208449531648823,0.20531479451645,0.454694028852504,2.6110884694693e-06,0.209492863418222,0.149425863353824,0.13266254200368,0.281401072744888,1.30554423473465e-06,0.156852167360561,0.0950940615933876
87050a09,4.790981,0.0,0.022684209,0.14704555,4.790981,0.7853771,0.0,0.00816668,0.039006982,0.7853771,105.71935,2617.0,0.0,11.107083,357.3514,2617.0,30.988323,470.51422,0.0,5.651515,76.53816,470.51422,0.0,0.294829821702403,0.758137532447775,0.038506703527446,0.294359545248638,0.206568535497983,0.174152016570528,0.452639402380252,0.0204852543256089,0.188272436809565,0.107641243652579,0.132280608359437,0.321204954162628,0.0169944802595659,0.130297196516317,0.0749887551305905
649ff6d9,4.8319874,0.0,0.023291133,0.16811304,4.8319874,4.4885073,0.0,0.014055629,0.11281199,4.4885073,95.08886,2653.5,0.0,7.0,345.99673,2653.5,13.634132,283.64178,0.0,5.2248106,29.457825,283.64178,0.0,0.409841994908753,0.928953112518472,0.0399182501417158,0.468734287051484,0.211620241998294,0.275188249429927,0.534266035421347,0.0275745694840516,0.242285796930325,0.14978275775977,0.201094715926653,0.398666017197279,0.0494323984229609,0.182786479015116,0.0981090052732172
